"sector;Año;Mes;Fecha;Cuenta Corriente;Balance Comercial;Bienes;Servicios;Ingreso primario;Intereses;Utilidades y Dividendos;Ingreso secundario;Capital;Cuenta Financiera;IED (neto);Préstamos financieros, títulos de deuda y líneas de crédito;FAE;Resultado Cambiario Sector;Resultado Cambiario (Incluye Conceptos no informados por el cliente);Conceptos no informados por el cliente"
"Petróleo;2016;6;201606;-459,09862407;-384,56607373;-331,56221489;-53,00385884;-74,74797934;-48,60979734;-26,138182;0,215429;0;472,24345694;36,6504345;580,26199188;15,05084156;13,1448328699998;13,1448328699998;0"
"Petróleo;2016;7;201607;-477,87869153;-404,47338259;-358,4339584;-46,03942419;-74,25752394;-74,20752394;-0,05;0,852215;0;1208,07600076;87,82310006;1381,9456011;-206,4918644;730,19730923;730,19730923;0"
"Petróleo;2016;8;201608;-421,96464679;-417,08068467;-360,71452278;-56,36616189;-4,88396212;-4,88396212;0;0;0;530,24989859;69,25027239;433,472546;28,6669152;108,2852518;108,2852518;0"
"Petróleo;2016;9;201609;-348,85741561;-278,77770338;-232,49725345;-46,28044993;-70,09802923;-57,16673023;-12,931299;0,018317;0;159,32135589;19,899985;86,74043189;56,702201;-189,53605972;-189,53605972;0"
"Petróleo;2016;10;201610;-340,98876907;-192,50767951;-150,5775008;-41,93017871;-148,48108956;-128,82085756;-19,660232;0;0,1;198,60445496;78,4298267;168,3912375;-51,02469224;-142,28431411;-142,28431411;0"
"Petróleo;2016;11;201611;-59,55851547;-4,61894124999999;18,69655327;-23,31549452;-54,93957422;-7,00501522;-47,934559;0;0;297,35350219;65,089468;451,71434308;56,51563911;237,79498672;237,79498672;0"
"Petróleo;2016;12;201612;-131,6503812;-33,53964457;23,233497;-56,77314157;-98,11750463;-62,94785953;-35,2;0,006768;0;91,48806949;42,822396;-14,95547951;62,55438;-40,16231171;-40,16231171;0"
"Petróleo;2017;1;201701;-175,5906189;-33,07294291;-10,26935322;-22,80358969;-142,52759399;-119,52759399;-23;0,009918;0;152,43502593;94,445398;157,574454;-100,15104707;-23,15559297;-23,15559297;0"
"Petróleo;2017;2;201702;18,94439265;70,02490333;100,00574032;-29,98083699;-51,08051068;-1,96614268;-49,114368;0;0,18;157,08863006;17,78;242,98298006;-100,519245;176,21302271;176,21302271;0"
"Petróleo;2017;3;201703;-288,43972795;-126,45888405;-101,39702921;-25,06185484;-161,9808439;-98,7178049;-63,263039;0;0,1;67,03762853;60,649755;99,09593773;-69,5977322;-221,30209942;-221,30209942;0"
"Petróleo;2017;4;201704;-312,64086811;-225,14324146;-185,70321364;-39,44002782;-87,49762665;-72,45762665;-15,04;0;0,15;134,57334501;16,83366;143,24762756;-19,96283355;-177,9175231;-177,9175231;0"
"Petróleo;2017;5;201705;-413,69613211;-390,32077404;-402,54264748;12,22187344;-23,52900307;-3,17645207;-20,352551;0,153645;0,2;545,44599407;37,514875;555,77771507;-40,088697;131,94986196;131,94986196;0"
"Petróleo;2017;6;201706;-520,55980367;-466,96442999;-435,84943663;-31,11499336;-53,59541868;-53,59541868;0;0,000045;0,21895;263,21059237;34,647226;27,12709337;204,712117;-257,1302613;-257,1302613;0"
"Petróleo;2017;7;201707;-392,40653228;-324,71489193;-279,70102044;-45,01387149;-67,69164035;-47,65664035;-20,035;0;0;286,63845958;50,020193;599,79546444;-259,90057086;-105,7680727;-105,7680727;0"
"Petróleo;2017;8;201708;-461,05802033;-418,08716407;-386,63039053;-31,45677354;-37,97085626;-7,03557026;-30,935;-5;0;335,87441047;39,274966;368,47045447;-97,077529;-125,18360986;-125,18360986;0"
"Petróleo;2017;9;201709;-360,90335658;-258,22599891;-224,80642825;-33,41957066;-102,67735767;-59,42582967;-43,251528;0;-4,112931;531,96378436;30,981863;319,74597356;167,3978258;166,94749678;166,94749678;0"
"Petróleo;2017;10;201710;-357,35986885;-218,44297853;-165,06901251;-53,37396602;-138,91689032;-113,95189032;-25;0;1,434206;413,60889579;44,541479;258,94552079;181,887676;57,68323294;57,68323294;0"
"Petróleo;2017;11;201711;-291,61193984;-226,39044856;-196,38910792;-30,00134064;-65,21686016;-45,25186016;-20;-0,00463112;22,986119;247,52386205;22,918129;214,64750905;19,634477;-21,10195879;-21,10195879;0"
"Petróleo;2017;12;201712;39,42061922;61,85896095;102,7034846;-40,84452365;-22,43992123;-2,62440545;-20;0,0015795;0;365,25094261;33,35696;302,25727881;34,6552118;404,67156183;404,67156183;0"
"Petróleo;2018;1;201801;22,34519358;26,78299627;42,76156601;-15,97856974;-4,43780269;-4,47613669;0;0;0;127,95891704;51,961698;141,40434043;-103,56982849;150,30411062;150,30411062;0"
"Petróleo;2018;2;201802;27,24866841;30,61222237;37,92810835;-7,31588598;-3,36355396;-3,36355396;0;0;0;75,23496189;34,448733;57,99105389;-3,085773;102,4836303;102,4836303;0"
"Petróleo;2018;3;201803;-122,05429737;-84,45407462;-71,2026762;-13,25139842;-37,60022275;-7,61722275;-30;0;0;-45,35310607;36,16452;94,67828193;-165,417822;-167,40740344;-167,40740344;0"
"Petróleo;2018;4;201804;-125,10224095;-116,89791811;-99,89350705;-17,00441106;-8,20432284;-6,70497284;-0,17;0;0,228647;-31,13192242;57,50987;144,71290708;-228,7957735;-156,00551637;-156,00551637;0"
"Petróleo;2018;5;201805;-296,15874935;-282,59702854;-267,51691374;-15,0801148;-13,56172081;-3,26883181;-10,318889;0;4,906792;-177,26077732;43,64289;69,47515468;-451,604507;-468,51273467;-468,51273467;0"
"Petróleo;2018;6;201806;-79,56761447;-64,54187131;-51,83529484;-12,70657647;-15,02572581;-5,05524697;-10;-0,00001735;2,66047;-247,52599102;13,70816;33,55791334;-272,852124;-324,43313549;-324,43313549;0"
"Petróleo;2018;7;201807;-77,94087312;-73,41414829;-66,55425057;-6,85989772;-4,52672483;-3,29129883;-1,250426;0;2,375439;-207,57824134;20,641945;72,80170366;-317,737253;-283,14367546;-283,14367546;0"
"Petróleo;2018;8;201808;-243,38015992;-210,78157692;-202,93105228;-7,85052464;-32,869708;-32,393637;-0,486071;0,271125;0,793215;267,96122097;58,062136;89,64653497;-180,252642;25,37427605;25,37427605;0"
"Petróleo;2018;9;201809;-88,48489219;-81,67573282;-68,87210807;-12,80362475;-6,80915937;-6,77559737;-0,024495;0;1,199769;114,23417233;32,905606;66,91177533;-133,621249;26,94904914;26,94904914;0"
"Petróleo;2018;10;201810;13,49152357;18,3909462;30,38297772;-11,99203152;-4,89942263;-4,72513463;-0,17;0;3,532699;138,08413642;106,661633;152,13248242;-138,320668;155,10835899;155,10835899;0"
"Petróleo;2018;11;201811;83,98097438;92,49531071;105,26141086;-12,76610015;-8,51433633;-8,23000733;-0,280332;0;0,17105;-95,35507522;41,95;46,97982242;-221,14453964;-11,20305084;-11,20305084;0"
"Petróleo;2018;12;201812;-373,76899824;-240,27309854;-228,95928976;-11,31380878;-133,4958997;-93,38577563;-40,103897;0;0,71376;375,93755335;66,402657;127,08814157;-183,08948622;2,88231510999998;2,88231510999998;0"
"Petróleo;2019;1;201901;111,50089809;130,25176477;142,4144476;-12,16268283;-18,75086668;-18,74695868;0;0;9,292997;100,940682;44,132768;39,92260615;-19,45602015;221,73457709;221,73457709;0"
"Petróleo;2019;2;201902;32,52823023;69,82934512;73,93076933;-4,10142421;-37,30111489;-16,62106489;-20;0;0,02062;-100,92335956;24,260522;4,15381619999999;-227,48827876;-68,37450933;-68,37450933;0"
"Petróleo;2019;3;201903;13,48980997;20,52679661;26,67772927;-6,15093266;-7,03413664;-6,71521464;0;-0,00285;0,260862;-79,79346114;31,213268;55,04684746;-333,0324326;-66,04278917;-66,04278917;0"
"Petróleo;2019;4;201904;-149,79676812;-114,03138822;-98,88356355;-15,14782467;-35,7653799;-9,1159779;-26,338841;0;0;175,94364397;19,972505;-12,77332903;-113,249724;26,14687585;26,14687585;0"
"Petróleo;2019;5;201905;-92,33327139;-74,68817807;-63,45105026;-11,23712781;-17,64509332;-16,42385632;-0,890088;0;0;87,44493053;20,963274;22,00901353;-149,151835;-4,88834086000003;-4,88834086000003;0"
"Petróleo;2019;6;201906;96,46893743;108,39830176;121,19021799;-12,79191623;-11,93786433;-1,61724068;-10;0,0085;0,025503;338,49261349;20,454611;55,75774319;206,4753563;434,98705392;434,98705392;0"
"Petróleo;2019;7;201907;-108,69853344;-88,45462599;-76,30057412;-12,15405187;-20,24390745;-4,29370049;-15,631232;0;0,018633;260,60271451;49,799935;57,45537702;-45,93901751;151,92281407;151,92281407;0"
"Petróleo;2019;8;201908;-179,32565895;-157,68041195;-144,19255134;-13,48786061;-22,689969;-17,230847;-5,13843;1,044722;0,116063;18,86763244;33,932328;38,640037;-504,34767156;-160,34196351;-160,34196351;0"
"Petróleo;2019;9;201909;-1,80130098000001;63,46356302;76,70829611;-13,24473309;-65,269773;-65,260594;0;0,004909;0,022153;-144,326527;17,02198;-365,370391;59,835946;-146,10567498;-146,10567498;0"
"Petróleo;2019;10;201910;-133,00759829;-12,7783388600001;10,0076095599999;-22,78594842;-120,22925943;-121,19507243;0,975681;0;0,06684;54,10330647;20,40517;-162,36103353;71,508147;-78,83745182;-78,83745182;0"
"Petróleo;2019;11;201911;-107,15504088;-52,41272371;-34,73424731;-17,6784764;-54,60804737;-54,60226337;0;-0,1342698;7,02083;118,98352243;34,341854;30,24724643;40,644953;18,84931155;18,84931155;0"
"Petróleo;2019;12;201912;-83,32501946;54,94606991;87,14580928;-32,19973937;-138,9819;-138,943119;0;0,71081063;0,018352;-111,03536;12,295056;-159,738492;41,913406;-194,34202746;-194,34202746;0"
"Petróleo;2020;1;202001;-161,92343951;37,81984665;59,88554989;-22,06570324;-199,81588316;-199,75672416;0;0,072597;0,439169;188,87778432;17,867;48,46207932;124,925054;27,3935138100001;27,3935138100001;0"
"Petróleo;2020;2;202002;-13,08299975;-4,77451774999998;19,46717254;-24,24169029;-8,308482;-8,287953;0;0;0,244373;61,347947;98,983263;-14,335432;34,351026;48,50932025;48,50932025;0"
"Petróleo;2020;3;202003;-18,61076271;42,20265829;61,99663676;-19,79397847;-60,813421;-60,794319;0;0;0;-11,38686417;49,595631;-3,81544917000001;40,023044;-29,99762688;-29,99762688;0"
"Petróleo;2020;4;202004;-140,0998822;-20,1558252;4,10965823;-24,26548343;-119,944057;-119,924209;0;0;0;28,301136;130,615846;131,592818;39,225836;-111,7987462;-111,7987462;0"
"Petróleo;2020;5;202005;-192,90239344;-152,49537719;-135,57770546;-16,91767173;-40,46412725;-40,45163525;0;0,057111;0;1,99085733000001;43,125389;-234,72702667;25,382053;-190,91153611;-190,91153611;0"
"Petróleo;2020;6;202006;-17,77309696;9,85836719000001;13,19786327;-3,33949608;-27,63146415;-27,62017315;0;0;0;15,849452;9,217962;-22,649053;34,153625;-1,92364495999999;-1,92364495999999;0"
"Petróleo;2020;7;202007;-129,22857452;-15,68444852;-10,084888;-5,59956052;-113,575465;-113,554503;0;0,031339;0;-36,666176;24,013935;-99,054669;136,041145;-165,89475052;-165,89475052;0"
"Petróleo;2020;8;202008;-75,67072265;-18,10230565;-2,00475182999998;-16,09755382;-57,568417;-57,535247;0;0;0;-37,391957;22,038;-43,696161;31,826132;-113,06267965;-113,06267965;0"
"Petróleo;2020;9;202009;-58,21863535;8,87523264999999;34,30341616;-25,42818351;-67,170482;-67,157021;0;0,076614;0;-115,789519;32,12196;-173,549467;32,969863;-174,00815435;-174,00815435;0"
"Petróleo;2020;10;202010;-115,26827251;-44,91762951;-13,58631059;-31,33131892;-70,365778;-70,365778;0;0,015135;0;-109,291966;30,117757;-136,447107;14,963397;-224,56023851;-224,56023851;0"
"Petróleo;2020;11;202011;-65,327145;-36,160758;-10,62692484;-25,53383316;-29,166387;-29,1515;0;0;0;3,17423;21,745;-35,407728;21,707135;-62,152915;-62,152915;0"
"Petróleo;2020;12;202012;-64,21547783;40,69069517;58,787891;-18,09719583;-104,906173;-104,89627;0;0;0;27,648751;33,263;-47,861329;41,457814;-36,56672683;-36,56672683;0"
"Petróleo;2021;1;202101;-161,83581748;-0,989026480000025;20,30436063;-21,29338711;-160,846791;-160,839623;0;0;0;-16,50227;35,44096;-91,335545;49,935423;-178,33808748;-178,33808748;0"
"Petróleo;2021;2;202102;13,29889206;27,43336606;54,5510876;-27,11772154;-14,134474;-14,134474;0;0;0;-83,838968;27,064939;-115,454848;9,333289;-70,54007594;-70,54007594;0"
"Petróleo;2021;3;202103;-96,05839169;-9,85687768999996;12,6789452;-22,53582289;-86,201514;-86,201514;0;0;0;-276,538315;20,3492;-295,823369;3,974399;-372,59670669;-372,59670669;0"
"Petróleo;2021;4;202104;-66,48237433;-34,66588433;-17,47508573;-17,1907986;-31,81649;-31,81649;0;0;0;-101,11531;5,22039;-98,436952;14,04322;-167,59768433;-167,59768433;0"
"Petróleo;2021;5;202105;-273,30716643;-251,64181143;-225,00903105;-26,63278038;-21,665355;-21,665355;0;0;0;-37,252296;27,151;-69,174181;28,403682;-310,55946243;-310,55946243;0"
"Petróleo;2021;6;202106;-309,12238843;-185,79240443;-163,33865929;-22,45374514;-123,329984;-123,329984;0;0;0,035835;-257,337855;13,21;-280,334931;15,898541;-566,42440843;-566,42440843;0"
"Petróleo;2021;7;202107;-356,75245009;-189,27341509;-168,28387486;-20,98954023;-167,479035;-167,571905;0;0;0,06188;-23,653308;16,42;-48,652144;42,423542;-380,34387809;-380,34387809;0"
"Petróleo;2021;8;202108;-313,86362245;-299,27714745;-284,13396294;-15,14318451;-14,584762;-14,584762;0;-0,001713;0,011985;53,705703;24,152;13,676734;21,707774;-260,14593445;-260,14593445;0"
"Petróleo;2021;9;202109;-193,02747616;-100,14811016;-68,8004174;-31,34769276;-92,909366;-92,909366;0;0,03;0;-65,718176;52,991;-112,72937;9,587965;-258,74565216;-258,74565216;0"
"Petróleo;2021;10;202110;-16,08442548;26,82386352;47,99977051;-21,17590699;-42,908289;-42,908289;0;0;0,02397;-5,610814;43,086;-32,098536;10,143088;-21,67126948;-21,67126948;0"
"Petróleo;2021;11;202111;-48,60543336;-19,60018936;7,90061338000002;-27,50080274;-29,005244;-29,005244;0;0;0;-109,836852;6,77;-113,2231;7,025152;-158,44228536;-158,44228536;0"
"Petróleo;2021;12;202112;11,65997574;101,75876574;125,95301192;-24,19424618;-90,09879;-90,09879;0;0;5;-86,700707;30,141;-127,541638;23,128944;-70,04073126;-70,04073126;0"
"Petróleo;2022;1;202201;-254,2339805;6,77967749999998;54,39848212;-47,61880462;-261,013658;-261,013658;0;0;0;-24,19495;61,748;-96,211192;28,728954;-278,4289305;-278,4289305;0"
"Petróleo;2022;2;202202;-30,57971153;12,44632647;48,72751937;-36,2811929;-43,026038;-43,026038;0;0;0;-4,35732999999999;18,86;-20,420782;20,943082;-34,93704153;-34,93704153;0"
"Petróleo;2022;3;202203;25,0007857099999;175,27645371;221,48127863;-46,20482492;-150,275668;-150,275668;0;0;0;-290,55462;76,75593;-343,936226;56,365384;-265,55383429;-265,55383429;0"
"Petróleo;2022;4;202204;-265,33531036;-92,55227836;-50,07419834;-42,47808002;-172,783032;-172,783032;0;0;0;-37,978208;2,4;-44,217954;7,855478;-303,31351836;-303,31351836;0"
"Petróleo;2022;5;202205;-458,10490237;-366,68547037;-328,57346499;-38,11200538;-91,419432;-88,566618;-2,852814;0;0;-217,291522;0;-224,948322;9,576888;-675,39642437;-675,39642437;0"
"Petróleo;2022;6;202206;-857,55413341;-697,96038741;-646,99792059;-50,96246682;-159,593746;-159,593746;0;0;0;-37,123794;0,609898;-94,14611;58,853912;-894,67792741;-894,67792741;0"
"Petróleo;2022;7;202207;-1318,517409;-996,590843;-965,93216619;-30,65867681;-321,926566;-316,874804;-5,051762;0;0;-45,159224;20,39996;-80,928612;36,90493;-1363,676633;-1363,676633;0"
"Petróleo;2022;8;202208;-24,86167687;54,91125313;25,15550897;29,75574416;-79,77293;-78,96151;-0,81142;0;0;-583,854766;0,301926;-471,305642;21,682074;-608,71644287;-608,71644287;0"
"Petróleo;2022;9;202209;-182,81672332;49,32615668;35,93736905;13,38878763;-232,142882;-232,142882;0;0,000002;0;-218,90396;0,119966;-222,399164;34,851642;-401,72068332;-401,72068332;0"
"Petróleo;2022;10;202210;114,37106587;168,72710787;199,68900352;-30,96189565;-54,356042;-54,356042;0;0;0;-327,961056;0,193966;-372,967908;48,189892;-213,58999013;-213,58999013;0"
"Petróleo;2022;11;202211;84,3175789099999;191,72203891;215,60031758;-23,87827867;-107,40446;-107,40446;0;0;0;-27,681454;0,393926;-28,076286;46,801822;56,6361249099999;56,6361249099999;0"
"Petróleo;2022;12;202212;-129,85792856;219,64729144;260,24009459;-40,59280315;-349,50522;-342,021748;-7,483472;0;0;-254,759612;3,326582;-241,389586;61,139326;-384,61754056;-384,61754056;0"
"Petróleo;2023;1;202301;3,40408898000007;133,99961198;167,32053416;-33,32092218;-130,595523;-130,595523;0;0;0;1,627277;15;-17,185698;45,51948;5,03136598000007;5,03136598000007;0"
"Productos Minerales No Metálicos;2003;1;200301;-1,900398;-0,862066;-0,377166;-0,4849;-1,038632;-0,872602;-0,16603;0,0003;0;10,758922;0;12,35;-1,591078;8,858524;8,858524;0"
"Productos Minerales No Metálicos;2003;2;200302;0,9641918127;1,1622418127;1,3030656312;-0,1408238185;-0,19805;-0,19805;0;0;0;-7,93141208;0,08;-1,005775;-7,00563708;-6,9672202673;-6,9672202673;0"
"Productos Minerales No Metálicos;2003;3;200303;-0,532805081;-0,386997081;0,3112246624;-0,6982217434;-0,145808;-0,145808;0;0;0;-8,5373804349;0;-1;-7,5673804349;-9,0701855159;-9,0701855159;0"
"Productos Minerales No Metálicos;2003;4;200304;-12,7650842329;-3,1556028768;-2,6825434294;-0,4730594474;-9,590252909;-0,897676;-8,692576909;-0,0192284471;0;-4,7748337223;0;-1,426045;-3,3487887223;-17,5399179552;-17,5399179552;0"
"Productos Minerales No Metálicos;2003;5;200305;-0,6487256931;-0,2180126931;0,1083893366;-0,3264020297;-0,43094;-0,35494;-0,076;0,000227;0;-17,5641541623;0,00261;-12,626027;-4,9513291623;-18,2128798554;-18,2128798554;0"
"Productos Minerales No Metálicos;2003;6;200306;-7,4625664623;-0,8490222364;-0,5787224518;-0,2702997846;-6,6137442259;-3,07439;-3,5393542259;0,0002;0;-10,7281908;0,03;-6,785769;-3,9724218;-18,1907572623;-18,1907572623;0"
"Productos Minerales No Metálicos;2003;7;200307;-6,0263406149;-2,4699013658;-1,7946712938;-0,675230072;-3,5555528091;-0,032764;-3,5227888091;-0,00088644;0;-1,7947355664;0,0115;-9,855811;8,0495754336;-7,8210761813;-7,8210761813;0"
"Productos Minerales No Metálicos;2003;8;200308;-1,3960561761;-1,2149409519;-0,527383159800001;-0,6875577921;-0,1780142242;-0,150631;-0,0273832242;-0,003101;0;-6,5435033232;0,0099;-2,319378;-4,2340253232;-7,9395594993;-7,9395594993;0"
"Productos Minerales No Metálicos;2003;9;200309;-8,1667310269;-7,8499070269;-2,543181374;-5,3067256529;-0,31472;-0,073632;-0,241088;-0,002104;0;-5,52683852;0,0113;-1,249319;-4,28881952;-13,6935695469;-13,6935695469;0"
"Productos Minerales No Metálicos;2003;10;200310;-1,7598541698;-1,5214461698;-1,6701759696;0,1487297998;-0,236166;-0,236954;0,000788;-0,002242;0;-4,823353438;0,051659;-0,877517;-3,997495438;-6,5832076078;-6,5832076078;0"
"Productos Minerales No Metálicos;2003;11;200311;-17,2360833386;-6,7712120678;-4,3901589452;-2,3810531226;-10,4596522708;-0,305092;-10,1545602708;-0,005219;0;-9,6755502855;0,018907;-1,494446;-8,2000112855;-26,9116336241;-26,9116336241;0"
"Productos Minerales No Metálicos;2003;12;200312;-4,8239337418;-3,1661584904;-0,5758057624;-2,590352728;-1,6574252514;-1,4189;-0,2385252514;-0,00035;0;-47,095422057;0,229278;-41,666216;-5,690824057;-51,9193557988;-51,9193557988;0"
"Productos Minerales No Metálicos;2004;1;200401;-3,4509819421;-3,3691029421;-2,7463063249;-0,6227966172;-0,076637;-0,076637;0;-0,005242;0;-3,4923975498;0,0034;-2,679725;-0,8162001998;-6,9433794919;-6,9433794919;0"
"Productos Minerales No Metálicos;2004;2;200402;-5,6432832246;-5,5614532246;-4,2365219605;-1,3249312641;-0,08183;-0,08183;0;0;0;-4,9132291313;0,0375224211;-1,156572;-3,8125505524;-10,5565123559;-10,5565123559;0"
"Productos Minerales No Metálicos;2004;3;200403;-6,7929325178;-6,6244551972;-6,102135291;-0,5223199062;-0,14224;-0,14224;0;-0,0262373206;0;-8,9345983099;0,1871640201;-5,029883;-4,16508333;-15,7275308277;-15,7275308277;0"
"Productos Minerales No Metálicos;2004;4;200404;-11,4308469406;-4,3175435638;-3,156521111;-1,1610224528;-7,1116213768;-0,2349866288;-6,876634748;-0,001682;0;-2,5636148164;0,0352451686;-1,012223;-1,587223985;-13,994461757;-13,994461757;0"
"Productos Minerales No Metálicos;2004;5;200405;-11,3874693017;-1,1609265638;-0,107198654299999;-1,0537279095;-10,2013355792;-0,03503;-10,1663055792;-0,0252071587;0;-8,9337836949;0,032449;-2,0718;-6,8806388675;-20,3212529966;-20,3212529966;0"
"Productos Minerales No Metálicos;2004;6;200406;-7,1417551067;-2,6300461067;-2,1913135843;-0,4387325224;-4,511709;-0,898065;-3,613644;0;0;-8,4603187191;0,057717;-4,136706;-4,3989438191;-15,6020738258;-15,6020738258;0"
"Productos Minerales No Metálicos;2004;7;200407;-8,7131529796;-1,3836060307;-0,324975368800001;-1,0586306619;-7,3213789489;-5,006661;-2,3147179489;-0,008168;0;-1,8625510008;0,048217;1,5496009528;-4,4552934536;-10,5757039804;-10,5757039804;0"
"Productos Minerales No Metálicos;2004;8;200408;-6,0237605716;-3,948058634;-2,981894672;-0,966163962;-2,0740949376;-0,03093;-2,0431649376;-0,001607;0;-7,6207040403;0,033304;-0,0956499538000001;-7,5673500865;-13,6444646119;-13,6444646119;0"
